customer_id,signup_date,churn_month,monthly_charges,total_charges,payment_type_id,payment_type,contract_type_id,contract_type,gender,senior_citizen,partner,dependents,paperless_billing,phone_service,multiple_lines,internet_service_type_id,internet_service_type,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
9121-PHQSR,"2020-09-21 18:07:34",NULL,85.05,1391.15,4,"Credit card (automatic)",1,Month-to-month,Male,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,No
9122-UMROB,"2021-12-21 18:07:34",NULL,20.3,20.3,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9124-LHCJQ,"2021-12-21 18:07:34",2022-01-31,85.45,85.45,2,"Mailed check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
9127-FHJBZ,"2016-01-21 18:07:34",NULL,114,8093.15,1,"Electronic check",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes
9127-QRZMH,"2018-05-21 18:07:34",NULL,59.85,2603.95,3,"Bank transfer (automatic)",2,"One year",Male,0,Yes,No,Yes,Yes,No,1,DSL,Yes,Yes,No,Yes,No,No
9129-UXERG,"2020-07-21 18:07:34",NULL,103.6,1806.35,4,"Credit card (automatic)",1,Month-to-month,Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,Yes,Yes,Yes
9134-CEQMF,"2021-06-21 18:07:34",2022-01-31,89.5,676.7,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,Yes,Yes
9137-NOQKA,"2021-11-21 18:07:34",NULL,19.2,37.2,1,"Electronic check",1,Month-to-month,Male,1,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9137-UIYPG,"2019-02-21 18:07:34",NULL,106.9,3756.45,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
9139-TWBAS,"2019-11-21 18:07:34",NULL,47.85,1190.5,3,"Bank transfer (automatic)",2,"One year",Female,0,Yes,No,No,No,"No phone service",1,DSL,Yes,Yes,Yes,No,Yes,No
9139-WQQDY,"2017-12-21 18:07:34",2022-01-31,100.45,4941.8,2,"Mailed check",2,"One year",Female,0,Yes,Yes,No,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,Yes
9142-KZXOP,"2018-05-21 18:07:34",NULL,68.85,2958.95,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
9142-XMYJH,"2019-08-21 18:07:34",NULL,19.35,601.6,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9143-CANJF,"2020-01-21 18:07:34",NULL,55.15,1319.85,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,No,Yes,No,1,DSL,Yes,No,No,Yes,No,No
9152-AMKAK,"2021-07-21 18:07:34",NULL,80.25,493.4,2,"Mailed check",3,"Two year",Male,0,No,No,Yes,Yes,No,1,DSL,Yes,No,Yes,Yes,Yes,Yes
9158-VCTQB,"2018-08-21 18:07:34",2022-01-31,113.6,4594.95,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes
9168-INPSZ,"2018-05-21 18:07:34",NULL,104.15,4495.65,1,"Electronic check",1,Month-to-month,Female,1,Yes,No,No,Yes,Yes,2,"Fiber optic",No,No,Yes,Yes,Yes,Yes
9170-ARBTB,"2017-09-21 18:07:34",NULL,19.6,1012.4,4,"Credit card (automatic)",2,"One year",Female,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9170-GYZJC,"2018-08-21 18:07:34",2022-01-31,79.9,3326.2,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,Yes
9174-IHETN,"2017-11-21 18:07:34",NULL,70.35,3533.6,4,"Credit card (automatic)",3,"Two year",Female,0,No,Yes,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
9178-JHUVJ,"2020-01-21 18:07:34",NULL,24.1,587.4,3,"Bank transfer (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9185-TQCVP,"2020-11-21 18:07:34",2022-01-31,85.15,1139.2,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
9191-MYQKX,"2021-06-21 18:07:34",2022-01-31,75.15,496.9,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,No,Yes,Yes,No,2,"Fiber optic",No,No,Yes,No,No,No
9199-PWQVC,"2016-10-21 18:07:34",NULL,79.7,4786.15,4,"Credit card (automatic)",2,"One year",Female,0,Yes,No,Yes,Yes,Yes,1,DSL,Yes,Yes,No,No,Yes,Yes
9200-NLNPD,"2017-05-21 18:07:34",NULL,54.05,2959.8,3,"Bank transfer (automatic)",2,"One year",Male,0,Yes,No,Yes,No,"No phone service",1,DSL,No,No,Yes,Yes,Yes,Yes
9206-GVPEQ,"2020-12-21 18:07:34",2022-01-31,54.45,706.85,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,Yes,No,"No phone service",1,DSL,Yes,No,No,Yes,Yes,Yes
9207-ZPANB,"2018-12-21 18:07:34",NULL,67.45,2443.3,1,"Electronic check",2,"One year",Male,0,No,No,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,No
9209-NWPGU,"2018-05-21 18:07:34",NULL,65.4,2774.55,1,"Electronic check",2,"One year",Male,0,No,No,No,Yes,No,1,DSL,Yes,No,No,Yes,Yes,No
9210-IAHGH,"2021-06-21 18:07:34",2022-01-31,70.75,450.8,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,No,1,DSL,No,No,No,Yes,Yes,Yes
9220-CXRSC,"2016-04-21 18:07:34",NULL,61.4,4059.85,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,No,No,Yes,No,No
9220-ZNKJI,"2017-06-21 18:07:34",NULL,88.8,4805.3,4,"Credit card (automatic)",3,"Two year",Female,1,Yes,No,No,Yes,No,2,"Fiber optic",No,No,Yes,Yes,Yes,No
9221-OTIVJ,"2020-11-21 18:07:34",2022-01-31,104.85,1531.4,1,"Electronic check",1,Month-to-month,Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,Yes,Yes
9229-RQABD,"2020-07-21 18:07:34",NULL,23.75,424.5,2,"Mailed check",2,"One year",Male,0,No,No,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9236-NDUCW,"2020-04-21 18:07:34",NULL,35.1,770.4,2,"Mailed check",3,"Two year",Female,0,No,No,No,No,"No phone service",1,DSL,Yes,No,No,Yes,No,No
9239-GZHZE,"2016-01-21 18:07:34",NULL,113.65,8124.2,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,Yes,Yes,Yes,Yes
9242-TKFSV,"2016-01-21 18:07:34",NULL,65.1,4754.3,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,No,"No phone service",1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9248-OJYKK,"2021-12-21 18:07:34",2022-01-31,76.45,76.45,1,"Electronic check",1,Month-to-month,Male,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
9250-WYPLL,"2021-08-21 18:07:34",2022-01-31,75.55,413.65,1,"Electronic check",1,Month-to-month,Female,0,No,No,No,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
9253-VIFJQ,"2016-08-21 18:07:34",NULL,67.05,4309.55,4,"Credit card (automatic)",2,"One year",Male,0,Yes,No,No,Yes,Yes,1,DSL,Yes,Yes,Yes,No,No,No
9256-JTBNZ,"2021-02-21 18:07:34",NULL,20.3,246.3,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9269-CQOOL,"2021-10-21 18:07:34",2022-01-31,54.7,169.45,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,Yes,Yes,Yes,No,1,DSL,No,No,No,No,Yes,No
9272-LSVYH,"2021-03-21 18:07:34",NULL,70.15,735.5,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
9274-UARKJ,"2020-10-21 18:07:34",NULL,83.2,1130,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,No,2,"Fiber optic",No,Yes,No,No,Yes,No
9279-CJEOJ,"2020-04-21 18:07:34",NULL,95.4,2025.1,3,"Bank transfer (automatic)",1,Month-to-month,Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,Yes
9281-OFDMF,"2018-10-21 18:07:34",NULL,90.7,3413.25,1,"Electronic check",1,Month-to-month,Male,1,No,No,No,Yes,Yes,2,"Fiber optic",No,Yes,No,No,No,Yes
9282-IZGQK,"2021-12-21 18:07:34",2022-01-31,85,85,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
9283-LZQOH,"2020-12-21 18:07:34",2022-01-31,74.4,896.75,4,"Credit card (automatic)",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
9286-BHDQG,"2016-01-21 18:07:34",NULL,45.25,3139.8,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,No,No,"No phone service",1,DSL,Yes,Yes,Yes,Yes,No,No
9290-SHCMB,"2020-12-21 18:07:34",NULL,96.85,1235.55,1,"Electronic check",1,Month-to-month,Female,1,No,No,Yes,Yes,No,2,"Fiber optic",No,No,Yes,No,Yes,Yes
9297-EONCV,"2016-01-21 18:07:34",NULL,91.35,6697.2,3,"Bank transfer (automatic)",3,"Two year",Female,0,No,No,Yes,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9297-FVVDH,"2017-04-21 18:07:34",NULL,84.5,4845.4,1,"Electronic check",3,"Two year",Female,0,Yes,Yes,Yes,Yes,Yes,1,DSL,Yes,No,Yes,Yes,Yes,Yes
9300-AGZNL,"2021-12-21 18:07:34",2022-01-31,94,94,1,"Electronic check",1,Month-to-month,Male,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,Yes,Yes
9300-RENDD,"2021-12-21 18:07:34",2022-01-31,79.95,79.95,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,Yes,No
9306-CPCBC,"2021-10-21 18:07:34",2022-01-31,74.25,210.3,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
9308-ANMVE,"2018-02-21 18:07:34",NULL,55.3,2654.05,1,"Electronic check",1,Month-to-month,Male,0,No,Yes,Yes,Yes,No,1,DSL,Yes,Yes,No,No,No,No
9313-QOLTZ,"2019-11-21 18:07:34",NULL,20.9,518.3,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9314-QDMDW,"2021-02-21 18:07:34",NULL,61.25,729.95,1,"Electronic check",2,"One year",Male,0,No,No,Yes,Yes,No,1,DSL,No,Yes,No,No,Yes,No
9318-NKNFC,"2021-12-21 18:07:34",2022-01-31,18.85,18.85,2,"Mailed check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9327-QSDED,"2021-05-21 18:07:34",NULL,43.55,335.4,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,1,DSL,No,No,No,No,No,No
9332-GYWLO,"2021-07-21 18:07:34",NULL,54.85,355.1,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,No,Yes,No,1,DSL,No,No,No,No,Yes,No
9334-GWGOW,"2021-06-21 18:07:34",NULL,74.85,485.25,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,No
9337-SRRNI,"2016-07-21 18:07:34",NULL,25.3,1673.8,4,"Credit card (automatic)",3,"Two year",Male,0,No,Yes,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9348-ROUAI,"2017-02-21 18:07:34",NULL,90.3,5194.05,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9351-LZYGF,"2018-07-21 18:07:34",NULL,66.4,2727.8,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,No,Yes,Yes,Yes,1,DSL,Yes,Yes,No,Yes,No,No
9356-AXGMP,"2018-11-21 18:07:34",NULL,110.7,4428.6,1,"Electronic check",2,"One year",Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
9357-UJRUN,"2020-01-21 18:07:34",NULL,58.35,1346.9,1,"Electronic check",2,"One year",Male,0,Yes,No,Yes,Yes,Yes,1,DSL,Yes,No,No,Yes,No,No
9359-JANWS,"2016-08-21 18:07:34",NULL,58.9,3857.1,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,No,No,Yes,No,1,DSL,Yes,No,Yes,Yes,No,No
9359-UGBTK,"2016-06-21 18:07:34",NULL,72.35,4991.5,3,"Bank transfer (automatic)",2,"One year",Female,0,No,No,Yes,Yes,No,1,DSL,Yes,No,Yes,Yes,No,Yes
9360-AHGNL,"2018-06-21 18:07:34",2022-01-31,109.55,4830.25,2,"Mailed check",2,"One year",Female,1,Yes,No,Yes,Yes,Yes,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
9361-YNQWJ,"2016-09-21 18:07:34",NULL,24.4,1601.2,3,"Bank transfer (automatic)",2,"One year",Female,0,No,No,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9362-MWODR,"2018-09-21 18:07:34",NULL,64.1,2460.35,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,Yes,Yes,Yes,No,1,DSL,Yes,No,No,Yes,Yes,No
9364-YKUVW,"2020-10-21 18:07:34",NULL,19.8,309.4,2,"Mailed check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9365-CSLBQ,"2016-02-21 18:07:34",NULL,24.35,1654.6,2,"Mailed check",3,"Two year",Male,0,No,Yes,No,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9365-SRSZE,"2019-10-21 18:07:34",NULL,70.55,1943.9,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
9375-MHRRS,"2021-07-21 18:07:34",NULL,50.05,288.35,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,1,DSL,No,No,No,Yes,No,No
9378-FXTIZ,"2017-07-21 18:07:34",2022-01-31,70.15,3715.65,4,"Credit card (automatic)",2,"One year",Female,0,Yes,No,Yes,Yes,Yes,1,DSL,No,No,No,No,Yes,Yes
9381-NDKME,"2020-01-21 18:07:34",2022-01-31,40.65,933.3,4,"Credit card (automatic)",1,Month-to-month,Female,1,Yes,No,Yes,No,"No phone service",1,DSL,No,No,Yes,No,No,Yes
9386-LDCZR,"2018-06-21 18:07:34",NULL,90.65,3882.3,4,"Credit card (automatic)",2,"One year",Male,0,No,No,Yes,Yes,No,2,"Fiber optic",Yes,Yes,Yes,Yes,No,No
9388-ZEYVT,"2018-06-21 18:07:34",NULL,44.15,1931.3,1,"Electronic check",2,"One year",Male,0,No,No,No,No,"No phone service",1,DSL,No,No,Yes,Yes,No,Yes
9389-ACWBI,"2021-08-21 18:07:34",NULL,69.95,320.4,4,"Credit card (automatic)",1,Month-to-month,Female,0,Yes,Yes,No,Yes,No,2,"Fiber optic",No,No,No,No,No,No
9391-LMANN,"2017-08-21 18:07:34",NULL,95.95,5036.9,1,"Electronic check",2,"One year",Male,0,No,Yes,No,Yes,No,2,"Fiber optic",Yes,Yes,Yes,No,No,Yes
9398-MMQTO,"2021-10-21 18:07:34",NULL,74.45,221.1,4,"Credit card (automatic)",1,Month-to-month,Male,0,No,No,No,Yes,No,2,"Fiber optic",No,Yes,No,No,No,No
9399-APLBT,"2021-12-21 18:07:34",2022-01-31,74.7,74.7,1,"Electronic check",1,Month-to-month,Female,0,Yes,Yes,Yes,Yes,No,2,"Fiber optic",No,Yes,No,No,No,No
9402-CXWPL,"2016-03-21 18:07:34",NULL,98.9,6838.6,1,"Electronic check",2,"One year",Female,0,No,No,No,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,Yes
9402-ROUMJ,"2016-06-21 18:07:34",NULL,100.25,6689,3,"Bank transfer (automatic)",2,"One year",Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",Yes,No,Yes,Yes,No,Yes
9412-ARGBX,"2018-01-21 18:07:34",2022-01-31,95.5,4627.85,2,"Mailed check",3,"Two year",Female,0,No,Yes,Yes,Yes,No,2,"Fiber optic",No,Yes,Yes,Yes,Yes,No
9415-DPEWS,"2020-07-21 18:07:34",2022-01-31,88.35,1639.3,1,"Electronic check",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,Yes,Yes,No
9419-IPPBE,"2017-10-21 18:07:34",NULL,90.15,4554.85,1,"Electronic check",2,"One year",Female,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,No,No,Yes
9424-CMPOG,"2021-04-21 18:07:34",NULL,19.6,197.4,2,"Mailed check",3,"Two year",Male,0,Yes,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9430-NKQLY,"2016-01-21 18:07:34",NULL,25.1,1790.8,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,Yes,Yes,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9432-RUVSL,"2018-01-21 18:07:34",NULL,102.5,4904.25,4,"Credit card (automatic)",3,"Two year",Female,0,No,No,Yes,Yes,No,2,"Fiber optic",Yes,No,Yes,Yes,Yes,Yes
9432-VOFYX,"2020-08-21 18:07:34",NULL,70.8,1207,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
9441-QHEVC,"2021-12-21 18:07:34",NULL,19.1,19.1,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9443-JUBUO,"2016-01-21 18:07:34",NULL,65.25,4478.85,4,"Credit card (automatic)",3,"Two year",Male,0,Yes,Yes,Yes,No,"No phone service",1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9445-ZUEQE,"2019-10-21 18:07:34",NULL,85.2,2151.6,4,"Credit card (automatic)",1,Month-to-month,Male,0,Yes,Yes,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,Yes,No,No
9447-YPTBX,"2017-11-21 18:07:34",NULL,19.85,943.1,3,"Bank transfer (automatic)",2,"One year",Female,0,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9451-LPGOO,"2021-06-21 18:07:34",2022-01-31,86.8,620.35,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,No,No,No,No,Yes
9451-WLYRI,"2017-08-21 18:07:34",NULL,19.05,990.45,4,"Credit card (automatic)",2,"One year",Female,0,Yes,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9462-MJUAW,"2021-09-21 18:07:34",2022-01-31,50.4,206.6,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,Yes,Yes,1,DSL,No,No,No,No,No,No
9465-RWMXL,"2019-05-21 18:07:34",2022-01-31,78.9,2447.95,1,"Electronic check",1,Month-to-month,Male,0,Yes,No,Yes,Yes,Yes,2,"Fiber optic",No,No,Yes,No,No,No
9467-ROOLM,"2019-12-21 18:07:34",NULL,19.05,461.3,2,"Mailed check",1,Month-to-month,Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9470-YFUYI,"2016-02-21 18:07:34",NULL,71,5012.1,3,"Bank transfer (automatic)",2,"One year",Male,1,Yes,No,Yes,Yes,No,1,DSL,Yes,Yes,No,Yes,Yes,No
9473-CBZOP,"2019-09-21 18:07:34",NULL,59,1654.45,2,"Mailed check",2,"One year",Female,0,No,No,No,Yes,Yes,1,DSL,Yes,No,Yes,No,No,No
9480-BQJEI,"2016-11-21 18:07:34",NULL,92.3,5731.45,3,"Bank transfer (automatic)",2,"One year",Male,0,No,No,Yes,Yes,Yes,2,"Fiber optic",Yes,Yes,No,No,No,Yes
9488-FVZCC,"2016-01-21 18:07:34",NULL,79.5,5661.7,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,Yes,Yes,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,Yes
9488-HGMJH,"2021-12-21 18:07:34",2022-01-31,71.15,71.15,1,"Electronic check",1,Month-to-month,Female,1,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
9489-JMTTN,"2016-01-21 18:07:34",NULL,89.75,6595.9,4,"Credit card (automatic)",3,"Two year",Female,0,Yes,Yes,No,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9489-UTFKA,"2021-05-21 18:07:34",NULL,60.9,551.95,3,"Bank transfer (automatic)",1,Month-to-month,Male,1,Yes,No,No,Yes,No,1,DSL,Yes,No,No,No,Yes,No
9492-TOKRI,"2020-07-21 18:07:34",2022-01-31,90,1527.35,4,"Credit card (automatic)",1,Month-to-month,Female,0,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,No,Yes,No
9494-BDNNC,"2016-07-21 18:07:34",NULL,95.3,6273.4,1,"Electronic check",2,"One year",Male,0,Yes,No,No,Yes,Yes,2,"Fiber optic",No,Yes,Yes,No,No,Yes
9495-REDIY,"2019-12-21 18:07:34",NULL,40.65,970.55,4,"Credit card (automatic)",2,"One year",Male,0,No,Yes,Yes,No,"No phone service",1,DSL,Yes,No,No,No,Yes,No
9496-IVVRP,"2021-02-21 18:07:34",NULL,51,581.7,3,"Bank transfer (automatic)",1,Month-to-month,Female,0,Yes,Yes,No,Yes,No,1,DSL,Yes,No,No,No,No,No
9499-XPZXM,"2016-01-21 18:07:34",NULL,64.75,4804.75,3,"Bank transfer (automatic)",3,"Two year",Female,0,Yes,No,No,Yes,Yes,1,DSL,Yes,Yes,No,Yes,No,No
9500-IWPXQ,"2016-12-21 18:07:34",NULL,79.4,4820.55,1,"Electronic check",2,"One year",Female,0,Yes,Yes,Yes,Yes,Yes,1,DSL,Yes,Yes,Yes,Yes,No,Yes
9500-WBGRP,"2016-04-21 18:07:34",NULL,19.1,1268.85,2,"Mailed check",3,"Two year",Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9501-UKKNL,"2017-02-21 18:07:34",NULL,51.7,3005.8,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,No,"No phone service",1,DSL,No,No,No,Yes,Yes,Yes
9503-XJUME,"2017-09-21 18:07:34",NULL,19.65,928.4,4,"Credit card (automatic)",2,"One year",Male,0,No,Yes,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9504-YAZWB,"2017-08-21 18:07:34",NULL,20.25,1048.45,2,"Mailed check",3,"Two year",Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9505-SQFSW,"2021-10-21 18:07:34",NULL,40.3,92.5,2,"Mailed check",1,Month-to-month,Female,0,Yes,Yes,No,No,"No phone service",1,DSL,No,Yes,No,No,No,Yes
9506-UXUSK,"2020-12-21 18:07:34",NULL,70.15,931.75,1,"Electronic check",1,Month-to-month,Male,0,No,No,Yes,Yes,No,2,"Fiber optic",No,No,No,No,No,No
9508-ILZDG,"2019-03-21 18:07:34",NULL,96.35,3190.25,1,"Electronic check",1,Month-to-month,Female,1,No,No,Yes,Yes,Yes,2,"Fiber optic",No,Yes,No,Yes,Yes,No
9509-MPYOD,"2019-02-21 18:07:34",NULL,20.75,700.45,2,"Mailed check",2,"One year",Female,0,No,No,No,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9512-PHSMG,"2021-03-21 18:07:34",NULL,20.55,252.75,2,"Mailed check",1,Month-to-month,Female,0,Yes,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9514-JDSKI,"2021-12-21 18:07:34",2022-01-31,40.2,40.2,1,"Electronic check",1,Month-to-month,Male,1,Yes,No,No,No,"No phone service",1,DSL,No,Yes,No,No,Yes,No
9522-BNTHX,"2019-03-21 18:07:34",NULL,56.25,1765.95,1,"Electronic check",1,Month-to-month,Female,1,No,No,Yes,No,"No phone service",1,DSL,No,Yes,Yes,No,Yes,Yes
9522-ZSINC,"2020-12-21 18:07:34",NULL,19.95,253.8,1,"Electronic check",2,"One year",Male,0,No,No,Yes,Yes,No,3,None,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
9526-BIHHD,"2021-12-21 18:07:34",2022-01-31,29.7,29.7,2,"Mailed check",1,Month-to-month,Male,0,No,No,No,No,"No phone service",1,DSL,Yes,No,No,No,No,No
